Customer ID,full_name,Age,Gender,City,Account_Type,Account_Balance,Date_Of_Account_Opening,Last_Transaction_Date,Transaction_Amount,Loan_Status,Credit_Limit,Credit_Card_Balance,Last_Credit_Card_Payment_Date,Rewards_Points
2460,Mary_Baker,19,Other,San Antonio,Current,5496.47,2002-05-01,2023-01-31,3922.41,Approved,2030.73,2790.14,2023-11-04,6996
2461,Andrew_Anderson,55,Female,Philadelphia,Savings,2712.02,2007-06-01,2023-04-28,1982.91,Approved,4855.4,2533.8,2023-04-10,5362
2462,John_King,39,Other,Las Vegas,Savings,9472.01,2010-08-04,2023-07-28,2158.81,Rejected,4531.22,4790.77,2023-08-09,5604
2463,Charles_Rivera,46,Female,Denver,Savings,5816.39,2020-07-23,2023-07-21,2859.89,Closed,5023.62,298.15,2023-04-12,5009
2464,Karen_Hall,31,Male,Denver,Savings,9831.33,2004-11-21,2023-03-27,622.57,Closed,5850.47,2311.02,2023-05-19,2603
2465,Michael_Brown,22,Other,Mesa,Savings,526.42,2007-12-13,2023-01-30,4348.92,Closed,4670.59,4843.54,2023-02-05,8265
2466,Carol_Wilson,41,Female,Dallas,Current,214.44,2010-04-06,2023-06-06,476.49,Approved,1416.22,1312.35,2023-11-05,5598
2467,Joshua_Wilson,43,Male,Mesa,Current,4823.25,2018-03-13,2023-07-28,932.22,Closed,8197.45,164.5,2023-01-04,5728
2468,Kenneth_Thomas,19,Other,Kansas City,Savings,8633.79,2018-05-15,2023-02-12,4724.55,Rejected,9412.48,2377.28,2023-06-11,6091
2469,Ronald_Miller,63,Male,Omaha,Current,5291.63,2003-08-31,2023-03-26,1416.38,Rejected,6211.25,3854.82,2023-06-20,2461
2470,William_Young,62,Female,Memphis,Savings,8774.25,2018-07-28,2023-06-25,1228.63,Approved,5211.73,1005.48,2023-11-05,9825
2471,Joshua_Jackson,51,Female,Las Vegas,Current,1392.6,2014-07-12,2023-08-19,2132.48,Closed,2026.24,1241.39,2023-11-10,9288
2472,Nancy_Johnson,40,Other,Phoenix,Current,7023.34,2010-05-24,2023-12-26,3624.19,Closed,9308.9,805.82,2023-06-30,215
2473,Melissa_Martinez,58,Female,Detroit,Savings,6632.79,2007-11-10,2023-05-30,1837.45,Rejected,4254.99,1796.19,2023-03-26,6084
2474,Christopher_Roberts,52,Female,Columbus,Savings,5495.14,2001-11-22,2023-11-15,4374.88,Rejected,7978.63,4423.24,2023-07-09,6971
2475,Patricia_Taylor,32,Male,Colorado Springs,Current,4110.54,2010-08-14,2023-09-17,755.31,Approved,2740.39,1015.28,2023-12-12,1734
2476,Sandra_Torres,20,Other,Memphis,Current,6505.98,2010-09-21,2023-12-12,598.54,Approved,9180.7,1312.28,2023-11-16,4460
2477,Donna_Lopez,29,Other,Philadelphia,Current,5545.91,2001-10-20,2023-01-03,396.23,Rejected,7408.05,4424.02,2023-07-04,4236
2478,Carol_Garcia,55,Other,San Antonio,Savings,2798.99,2022-12-06,2023-12-03,1498.81,Closed,3820.31,4644.47,2023-03-06,3395
2479,Emily_Perez,68,Male,Atlanta,Savings,1135.69,2014-11-02,2023-08-23,1005.79,Closed,7826.43,267.18,2023-03-03,2202
2480,Joshua_Young,34,Female,Seattle,Current,3927.82,2016-03-30,2023-12-05,2312.04,Approved,3738.56,2703.97,2023-01-14,6043
2481,Brian_Green,55,Other,El Paso,Savings,5173.12,2004-08-30,2023-03-23,4978.54,Rejected,2932.61,1482.34,2023-12-07,5681
2482,Melissa_Martin,44,Other,Kansas City,Current,5134.3,2012-02-18,2023-09-09,4344.02,Rejected,8269.19,844.52,2023-04-18,8343
2483,Margaret_Smith,36,Male,New York,Savings,4313.27,2015-03-23,2023-11-03,4475.87,Rejected,9369.51,2590.77,2023-09-16,5000
2484,Michelle_Campbell,66,Male,Houston,Savings,3340.82,2001-02-06,2023-06-03,4155.39,Closed,1466.88,3894.71,2023-09-18,4826
2485,Paul_Garcia,65,Other,Sacramento,Savings,3569.89,2022-05-09,2023-10-18,1365.83,Closed,1783.31,858.02,2023-06-27,711
2486,Steven_Jackson,38,Other,El Paso,Current,2731.87,2021-11-05,2023-12-02,1139.36,Approved,8975.98,1614.88,2023-11-15,8382
2487,Margaret_Moore,57,Male,Portland,Current,5841.09,2001-08-28,2023-09-28,3663.23,Rejected,9525.18,2844.23,2023-04-09,5035
2488,Michael_Garcia,41,Male,Detroit,Current,8513.89,2021-11-05,2023-06-23,2998.84,Closed,7356.48,4460.66,2023-08-26,5088
2489,David_Hall,41,Male,San Diego,Savings,8808.93,2010-12-24,2023-01-24,1038.56,Closed,4874.81,4454.09,2023-05-10,2123
2490,Linda_Allen,36,Male,Indianapolis,Savings,9937.88,2001-09-14,2023-01-02,4837.02,Approved,5656.1,3297.25,2023-03-16,1841
2491,Steven_Thompson,48,Female,Chicago,Current,979.3,2005-01-07,2023-07-06,2126.82,Rejected,4338.92,3681.49,2023-03-12,9736
2492,Jennifer_Thompson,57,Female,Albuquerque,Current,2221.16,2016-01-02,2023-06-13,4073.98,Approved,9494.63,546.34,2023-05-12,5608
2493,Kenneth_Sanchez,37,Other,Phoenix,Savings,7329.05,2015-08-18,2023-02-14,378.29,Closed,7133.46,3387.65,2023-11-12,776
2494,Joshua_Gonzalez,32,Female,Oklahoma City,Savings,6487.88,2018-05-07,2023-12-17,185.48,Closed,9532.01,1676.46,2023-10-21,6651
2495,Patricia_Miller,57,Male,Columbus,Savings,1425.27,2018-11-21,2023-04-04,2284.47,Approved,9135.98,3566.98,2023-08-20,2610
2496,Richard_Anderson,52,Other,Albuquerque,Savings,6347.08,2006-08-29,2023-07-23,605.76,Approved,7168.53,640.08,2023-08-08,966
2497,Ronald_Baker,65,Male,Detroit,Savings,4123.97,2013-10-17,2023-05-03,4896.53,Approved,3105.57,2915.83,2023-11-09,8997
2498,Mary_Clark,52,Female,Philadelphia,Savings,9572.91,2017-10-24,2023-02-06,4061.98,Rejected,5043.76,1795.4,2023-11-04,60
2499,Robert_Sanchez,50,Male,Mesa,Current,8566.9,2015-04-03,2023-04-28,2275.83,Approved,7064.93,2138.19,2023-12-21,8833
2500,Amanda_Allen,57,Other,Omaha,Savings,825.1,2006-05-23,2023-12-07,4897.78,Approved,5220.42,543.53,2023-03-15,8889
2501,Anthony_Anderson,58,Female,Phoenix,Current,990.9,2009-05-17,2023-05-20,1198.99,Approved,4982.68,3449.6,2023-08-26,6729
2502,Emily_Scott,61,Other,San Jose,Savings,4228.86,2016-07-04,2023-05-02,3398.09,Closed,4807.71,3727.21,2023-07-09,8486
2503,Charles_Hall,35,Female,Albuquerque,Savings,182.87,2002-06-05,2023-08-20,97.47,Closed,2608.24,671.84,2023-12-21,3979
2504,Linda_Clark,34,Male,Indianapolis,Current,1034.43,2022-12-03,2023-08-17,1867.6,Approved,4469.35,2518.15,2023-04-03,1578
2505,Donna_Jones,25,Other,New York,Savings,9332.7,2008-09-02,2023-08-16,405.83,Closed,9890.46,3935.29,2023-03-18,5606
2506,Linda_Johnson,37,Female,San Jose,Current,7945.08,2004-02-21,2023-11-24,1843.2,Approved,3308.58,1116.26,2023-11-12,374
2507,Stephanie_Allen,28,Female,Austin,Current,6759.82,2021-09-08,2023-08-07,1909.19,Approved,3794.45,459.37,2023-01-19,8166
2508,Michael_Thomas,47,Female,San Diego,Current,8319.35,2012-01-11,2023-06-04,1882.1,Approved,9670.06,4557.2,2023-02-20,1059
2509,Amanda_Thompson,44,Female,Boston,Savings,2575.54,2018-09-21,2023-12-22,2078.01,Closed,5608.54,3815.31,2023-07-21,3138
2510,Michael_Nguyen,56,Male,Omaha,Current,7283.11,2003-04-04,2023-01-07,3088.1,Rejected,7945.74,1519.58,2023-10-10,9346
2511,Lisa_Thomas,31,Male,Albuquerque,Current,6194.11,2010-11-20,2023-01-03,955.24,Rejected,3216.8,3666.45,2023-03-16,9615
2512,Jennifer_Wilson,59,Female,Las Vegas,Savings,8501.61,2013-09-13,2023-01-04,1179.64,Closed,4624.0,144.14,2023-05-23,3798
2513,Mary_Lewis,32,Male,Louisville,Current,2898.61,2014-12-14,2023-08-04,3230.7,Rejected,6600.59,4039.57,2023-01-04,5855
2514,Daniel_Sanchez,29,Male,Columbus,Current,7660.79,2011-03-02,2023-09-21,2336.52,Rejected,3254.71,1944.37,2023-01-19,737
2515,Amanda_Wright,37,Female,Chicago,Savings,8541.25,2014-09-07,2023-02-14,817.98,Rejected,4462.97,1324.09,2023-09-11,1768
2516,Mary_Anderson,34,Male,Mesa,Current,5535.17,2016-09-22,2023-07-24,3938.35,Approved,5283.79,1051.45,2023-11-16,4322
2517,Donna_Williams,57,Other,Portland,Savings,4196.47,2003-05-19,2023-07-20,4655.1,Approved,8573.28,2063.72,2023-06-06,1051
2518,Thomas_Thompson,43,Other,Oklahoma City,Current,9491.66,2000-01-10,2023-09-07,2332.02,Rejected,7234.06,3261.06,2023-09-17,863
2519,Andrew_Lewis,31,Male,Charlotte,Savings,1772.8,2013-10-27,2023-07-31,3074.01,Approved,9247.44,3971.96,2023-10-11,1704
2520,Kimberly_King,42,Female,Portland,Current,459.1,2009-10-11,2023-05-13,4078.57,Closed,9702.56,96.51,2023-09-18,750
2521,Daniel_Allen,43,Other,Louisville,Current,1873.49,2019-12-13,2023-06-23,4819.12,Approved,5255.14,4703.08,2023-06-09,635
2522,Ashley_Green,64,Male,Boston,Savings,6866.19,2010-02-19,2023-03-10,4846.05,Approved,4780.15,4185.34,2023-02-07,7571
2523,Linda_Green,42,Male,Tucson,Current,7910.56,2016-09-13,2023-10-18,4614.96,Approved,6044.87,4796.64,2023-12-27,102
2524,Lisa_Thompson,42,Female,Columbus,Current,7196.59,2021-04-05,2023-05-23,4081.9,Approved,9080.81,1285.18,2023-12-10,1951
2525,Amanda_Miller,44,Female,San Diego,Current,4256.68,2002-02-16,2023-01-17,2134.63,Approved,1177.76,799.67,2023-01-13,9167
2526,Margaret_Williams,60,Male,Columbus,Savings,9678.98,2015-01-30,2023-11-28,3351.52,Approved,3087.78,4373.86,2023-04-27,4642
2527,Robert_Young,29,Female,New York,Savings,4498.59,2012-04-02,2023-09-05,3819.47,Rejected,8538.41,92.68,2023-01-27,27
2528,Richard_Walker,37,Other,Indianapolis,Savings,9814.92,2006-07-07,2023-08-16,468.59,Rejected,5698.53,2077.59,2023-12-28,7309
2529,Mark_Moore,33,Other,Seattle,Current,9189.35,2009-12-19,2023-06-20,590.66,Approved,8499.69,2148.77,2023-05-26,3578
2530,Donald_Nelson,42,Male,San Antonio,Savings,4130.73,2022-11-17,2023-12-01,3529.94,Approved,6864.19,1130.93,2023-12-16,1879
2531,Timothy_Miller,44,Male,Charlotte,Current,1693.99,2007-12-07,2023-07-25,3337.9,Approved,8317.3,1158.52,2023-08-26,1904
2532,Jessica_Green,69,Female,Las Vegas,Savings,989.39,2008-12-11,2023-04-01,4021.25,Closed,4765.6,3336.12,2023-10-25,8910
2533,Carol_Smith,35,Other,San Jose,Savings,5361.6,2016-09-19,2023-04-24,931.05,Approved,1089.74,1597.02,2023-08-13,6167
2534,Ashley_Wilson,27,Female,Dallas,Savings,7655.76,2011-11-13,2023-01-22,4684.03,Closed,7065.93,518.05,2023-02-18,7734
2535,Jessica_Young,68,Male,Charlotte,Savings,1842.87,2011-03-13,2023-05-17,1199.4,Approved,5473.35,1689.55,2023-11-14,1855
2536,Barbara_Garcia,67,Male,Sacramento,Current,3250.29,2005-10-18,2023-10-30,684.15,Approved,9850.2,2501.2,2023-07-09,6768
2537,Thomas_Hill,47,Male,Las Vegas,Savings,6342.26,2011-04-07,2023-08-01,1628.43,Rejected,2082.18,205.17,2023-08-01,9443
2538,Jessica_Martinez,18,Male,Tucson,Current,4662.6,2006-04-04,2023-01-03,4044.73,Closed,6575.76,4953.73,2023-04-19,6862
2539,Barbara_Miller,21,Male,Indianapolis,Savings,6078.29,2013-09-15,2023-10-14,150.91,Approved,3711.05,3539.11,2023-12-31,8969
2540,Linda_Sanchez,40,Male,San Diego,Current,6796.04,2009-06-06,2023-01-13,1141.89,Approved,5521.18,566.79,2023-10-01,7895
2541,Sarah_King,24,Female,Memphis,Current,3868.88,2020-10-05,2023-01-02,4778.45,Rejected,1660.06,216.41,2023-06-09,1013
2542,Michael_Robinson,47,Female,El Paso,Savings,7881.07,2005-10-18,2023-09-20,94.88,Rejected,8749.03,4955.83,2023-03-01,5318
2543,Jessica_Scott,43,Female,Milwaukee,Current,7058.36,2000-07-16,2023-10-12,1398.51,Approved,9023.34,3129.41,2023-03-21,156
2544,Ashley_Lee,18,Other,Omaha,Current,6906.78,2009-02-15,2023-05-12,1635.6,Closed,5424.52,2999.44,2023-07-20,1977
2545,Brian_Taylor,46,Female,Columbus,Savings,1579.89,2000-07-12,2023-12-10,4620.32,Rejected,1751.75,1109.3,2023-04-15,7547
2546,Daniel_Allen,42,Male,Baltimore,Savings,4794.93,2020-12-01,2023-08-22,4257.53,Approved,6230.29,4373.61,2023-01-28,5460
2547,Betty_Martinez,57,Female,Colorado Springs,Savings,5814.01,2000-05-11,2023-08-31,2305.84,Approved,3580.12,350.8,2023-06-04,1883
2548,Michelle_Campbell,43,Female,Portland,Current,2341.22,2017-11-05,2023-06-22,1594.61,Closed,1224.79,3830.2,2023-01-11,8958
2549,Robert_Adams,34,Other,Indianapolis,Savings,7609.81,2002-02-05,2023-09-21,4722.69,Rejected,8467.33,667.07,2023-10-15,8296
2550,Sarah_Lopez,48,Male,Philadelphia,Savings,1298.7,2006-08-15,2023-02-11,949.62,Closed,2161.36,4014.6,2023-07-19,5028
2551,Michelle_Thomas,25,Other,Tucson,Current,1583.59,2015-03-22,2023-05-25,2389.34,Approved,9326.25,1072.98,2023-01-06,2322
2552,Amanda_Green,22,Other,Seattle,Savings,4191.86,2016-05-24,2023-12-06,2098.01,Rejected,6967.92,4873.4,2023-12-28,500
2553,James_Young,18,Other,Indianapolis,Savings,1439.91,2020-01-05,2023-11-21,4676.67,Approved,2287.6,1015.09,2023-01-03,760
2554,Ashley_Anderson,32,Female,Fort Worth,Current,215.28,2021-04-30,2023-12-21,3781.49,Approved,3396.31,3003.55,2023-04-29,1245
2555,Charles_Clark,53,Male,Oklahoma City,Savings,4172.88,2015-03-20,2023-10-24,2322.25,Approved,9789.58,4339.09,2023-12-25,4637
2556,Sarah_Ramirez,24,Male,Omaha,Current,6520.67,2015-04-17,2023-02-23,3039.19,Closed,6836.93,2165.45,2023-06-21,3230
2557,Jennifer_Taylor,63,Other,Memphis,Savings,5001.87,2019-06-07,2023-06-09,4538.53,Rejected,5338.62,2358.11,2023-09-20,6050
2558,Lisa_Rivera,61,Male,Baltimore,Current,616.58,2022-01-08,2023-08-11,4157.83,Rejected,9586.63,4732.73,2023-01-03,2953
2559,Karen_Roberts,44,Male,Detroit,Current,2401.41,2019-06-23,2023-08-11,3081.11,Closed,1273.82,361.2,2023-11-24,8310
2560,Linda_Johnson,52,Other,Washington,Savings,5291.05,2012-10-04,2023-02-12,4577.44,Approved,4451.42,2561.03,2023-04-01,6713
2561,Joshua_Scott,44,Female,Tucson,Savings,7407.12,2015-11-21,2023-03-10,1907.63,Rejected,8364.2,2004.05,2023-02-17,647
2562,Emily_Roberts,37,Other,Colorado Springs,Current,7959.78,2020-08-29,2023-04-10,3668.57,Closed,9596.16,2479.39,2023-06-15,5039
2563,Steven_Miller,35,Other,Memphis,Current,5241.75,2012-06-12,2023-07-23,90.41,Closed,8056.88,1470.63,2023-09-14,8163
2564,Jessica_Gonzalez,57,Female,Washington,Current,6496.66,2001-05-01,2023-07-27,2919.04,Approved,6735.46,357.9,2023-10-16,14
2565,Barbara_Anderson,19,Female,San Jose,Savings,9043.83,2022-05-14,2023-09-29,693.52,Rejected,2157.35,1251.85,2023-12-18,4921
2566,Donna_Harris,47,Female,Dallas,Current,745.47,2006-03-11,2023-06-10,2626.26,Rejected,5831.28,105.93,2023-12-27,9934
2567,Kimberly_Thompson,55,Female,Las Vegas,Current,1081.81,2016-11-22,2023-06-03,1240.09,Closed,6171.92,616.69,2023-10-24,2823
2568,Susan_Perez,47,Other,Charlotte,Savings,4632.81,2019-01-24,2023-10-06,1909.61,Rejected,8454.51,1222.98,2023-09-05,1147
2569,Margaret_Sanchez,24,Female,Mesa,Savings,6136.37,2011-05-27,2023-03-30,3962.9,Closed,7021.56,1477.15,2023-09-05,5611
2570,Steven_Allen,56,Male,San Jose,Current,145.88,2006-02-19,2023-07-01,302.44,Approved,8609.16,1880.11,2023-06-14,7567
2571,Daniel_Hernandez,30,Other,Portland,Current,4580.23,2001-07-10,2023-12-06,2691.63,Approved,6226.13,4498.28,2023-03-26,1634
2572,Stephanie_Martinez,50,Other,Atlanta,Current,1810.33,2004-07-13,2023-02-16,732.92,Rejected,2219.6,2827.57,2023-04-02,3330
2573,Brian_Harris,57,Female,San Antonio,Savings,6486.54,2002-08-24,2023-09-01,2870.47,Approved,7743.32,4471.68,2023-12-22,184
2574,Mary_Torres,47,Female,San Diego,Savings,2750.58,2015-12-19,2023-09-06,3171.63,Rejected,6725.57,319.52,2023-08-20,2850
2575,Kenneth_Mitchell,47,Male,Atlanta,Current,9029.19,2001-11-06,2023-08-29,918.61,Closed,4133.52,1663.7,2023-12-21,2921
2576,Charles_Nelson,40,Female,Columbus,Savings,732.09,2008-12-27,2023-04-28,39.77,Rejected,8376.16,1930.95,2023-12-20,367
2577,Mary_Nguyen,62,Other,Fort Worth,Savings,8111.14,2016-07-10,2023-06-13,436.41,Approved,8948.97,300.62,2023-02-25,3863
2578,Anthony_Green,41,Female,Mesa,Savings,3984.04,2000-06-29,2023-10-18,3451.17,Approved,7605.08,4614.39,2023-11-25,8891
2579,David_Hall,37,Male,Omaha,Savings,8585.89,2000-12-26,2023-06-20,1906.69,Rejected,5356.1,1438.54,2023-04-28,530
2580,James_White,45,Other,San Francisco,Savings,8169.71,2006-10-07,2023-01-05,1870.75,Approved,3783.72,3908.35,2023-06-30,5386
2581,William_Flores,36,Other,Omaha,Savings,2469.0,2017-04-22,2023-09-17,3462.53,Rejected,3057.19,2337.75,2023-09-02,6999
2582,Michael_Rivera,66,Female,Memphis,Current,600.62,2019-06-16,2023-02-27,2490.69,Rejected,8475.32,2245.74,2023-06-06,8463
2583,Daniel_Allen,30,Male,Portland,Current,6985.66,2011-08-29,2023-07-19,3189.06,Closed,6857.06,4239.86,2023-09-04,9759
2584,Sandra_Taylor,33,Male,New York,Savings,2123.51,2005-01-29,2023-12-29,4597.45,Approved,6766.63,1672.43,2023-06-25,2617
2585,Patricia_White,32,Female,Fresno,Current,9312.02,2001-05-07,2023-05-18,2539.25,Approved,2804.05,204.97,2023-11-30,2648
2586,Karen_Torres,28,Other,Houston,Current,765.58,2005-01-03,2023-11-14,3193.8,Approved,6000.59,2584.05,2023-11-22,6194
2587,Jennifer_Johnson,29,Other,Las Vegas,Current,3307.4,2019-03-23,2023-08-25,3202.17,Rejected,9887.55,1190.98,2023-12-08,9575
2588,Andrew_Young,39,Other,Nashville,Savings,225.23,2001-04-15,2023-05-28,2678.15,Closed,5020.13,1723.27,2023-09-29,1721
2589,Lisa_White,42,Female,Tucson,Savings,3238.49,2003-10-12,2023-10-15,3325.52,Rejected,5965.14,1792.84,2023-10-24,8518
2590,Kevin_Rodriguez,20,Other,San Antonio,Current,5458.46,2013-04-17,2023-10-31,4173.38,Approved,8883.83,4447.85,2023-04-29,1659
2591,Joseph_Brown,41,Other,New York,Current,6583.14,2007-03-17,2023-08-07,4041.08,Rejected,8863.81,4343.74,2023-03-01,1287
2592,Lisa_Taylor,42,Female,Chicago,Current,7291.69,2009-02-12,2023-06-26,295.78,Approved,1594.48,4669.97,2023-10-13,427
2593,Paul_Taylor,26,Other,Charlotte,Current,8351.16,2018-10-31,2023-10-09,4759.42,Rejected,9125.63,2879.26,2023-06-25,9330
2594,Carol_Roberts,45,Female,Milwaukee,Current,1196.76,2009-01-06,2023-06-12,4237.53,Rejected,6904.89,2970.78,2023-01-07,1823
2595,Barbara_Mitchell,63,Male,Indianapolis,Current,7642.54,2002-11-05,2023-10-11,4853.31,Approved,4082.04,2455.15,2023-11-06,3459
2596,Timothy_Robinson,47,Male,Jacksonville,Savings,2855.85,2010-08-04,2023-11-17,978.46,Rejected,7901.64,3672.7,2023-07-24,7372
2597,Ronald_Flores,24,Female,Memphis,Current,1468.64,2007-07-28,2023-07-05,2686.68,Approved,5394.74,4613.02,2023-03-20,5553
2598,Carol_Hernandez,28,Female,Philadelphia,Savings,2729.99,2001-09-03,2023-01-06,2205.07,Rejected,5933.19,127.28,2023-03-09,3333
2599,Donna_Lee,27,Female,Memphis,Current,8594.13,2019-06-12,2023-02-19,1891.02,Rejected,6739.77,1365.49,2023-03-05,6302
2600,Karen_Lee,20,Other,San Francisco,Current,6311.18,2018-05-07,2023-11-01,2038.51,Approved,8257.99,257.69,2023-06-12,6059
2601,Brian_Moore,36,Other,Washington,Current,6014.08,2011-02-23,2023-02-15,4519.07,Approved,5245.49,1702.05,2023-07-04,619
2602,Andrew_Lewis,19,Female,Las Vegas,Savings,5887.91,2022-09-15,2023-08-05,3495.25,Approved,3335.62,4240.37,2023-11-21,4474
2603,Ashley_White,34,Female,San Francisco,Savings,4145.41,2008-07-11,2023-07-28,1630.5,Approved,6511.41,2413.81,2023-11-29,8896
2604,Nancy_Martinez,46,Other,Nashville,Current,4228.35,2004-05-09,2023-12-12,1900.6,Approved,9744.23,4452.79,2023-12-19,2177
2605,Carol_Hall,19,Other,Austin,Savings,1568.41,2020-10-07,2023-04-06,2347.92,Rejected,1876.95,4300.37,2023-12-06,8772
2606,Ashley_Taylor,33,Female,San Antonio,Savings,3392.87,2006-06-26,2023-01-25,1840.98,Rejected,1059.82,708.1,2023-08-27,3619
2607,Susan_Moore,66,Other,Colorado Springs,Savings,5169.12,2012-05-05,2023-12-18,1058.27,Closed,4494.39,1418.12,2023-11-24,4107
2608,Jennifer_Adams,27,Other,Phoenix,Current,6099.58,2005-01-24,2023-05-05,2182.38,Closed,5896.5,2776.77,2023-07-09,6229
2609,Michael_Mitchell,21,Male,Nashville,Current,809.22,2018-11-15,2023-12-27,406.84,Closed,5598.72,1830.43,2023-09-30,1004
2610,Jessica_Martin,60,Female,Seattle,Current,3404.72,2001-03-20,2023-03-04,4273.56,Approved,3835.74,3096.25,2023-07-16,1383
2611,John_Torres,43,Female,Sacramento,Savings,3460.27,2005-01-28,2023-12-05,4126.1,Approved,9400.21,2983.36,2023-07-11,6872
2612,Susan_Hall,66,Other,Oklahoma City,Savings,5199.19,2004-08-16,2023-11-18,4460.69,Rejected,3195.14,159.47,2023-09-03,7611
2613,David_Moore,41,Male,Charlotte,Current,7129.34,2001-12-17,2023-06-12,2235.09,Rejected,2101.59,1990.21,2023-07-06,2077
2614,Joseph_Taylor,29,Female,Phoenix,Current,6388.8,2014-10-01,2023-12-02,3259.63,Rejected,3013.57,2245.23,2023-07-19,1480
2615,Charles_Rodriguez,38,Female,San Jose,Savings,5751.76,2021-01-31,2023-10-16,4051.87,Approved,1875.07,4449.19,2023-09-14,7088
2616,Andrew_Wilson,59,Other,Fort Worth,Current,2985.04,2012-01-25,2023-08-31,1581.14,Closed,8612.77,3557.12,2023-03-31,4398
2617,Mary_Carter,33,Female,Nashville,Current,8406.66,2011-03-25,2023-11-02,3170.59,Approved,4613.96,1162.96,2023-09-20,3769
2618,Anthony_Lewis,53,Other,Atlanta,Current,7874.4,2007-02-08,2023-06-01,2196.78,Closed,8475.83,2925.81,2023-09-25,6740
2619,Mary_Walker,52,Male,Philadelphia,Current,1917.77,2015-12-06,2023-04-05,1874.82,Rejected,6741.66,2079.98,2023-06-02,5849
2620,Andrew_Brown,26,Male,San Antonio,Savings,6585.8,2007-03-03,2023-12-03,4298.77,Rejected,5270.9,4499.69,2023-01-25,7907
2621,Karen_Moore,23,Female,Detroit,Current,9075.88,2009-09-21,2023-04-07,3124.15,Closed,1920.9,177.27,2023-03-20,1817
2622,Susan_Martin,61,Other,San Diego,Current,4412.45,2021-11-13,2023-10-20,3120.74,Approved,1334.26,4982.84,2023-08-16,5209
2623,Sarah_Campbell,18,Male,Dallas,Savings,9255.22,2000-04-29,2023-12-22,792.75,Rejected,6016.22,672.54,2023-08-20,8785
2624,Karen_Nelson,31,Female,Portland,Savings,317.44,2013-11-07,2023-03-04,1741.12,Closed,2800.32,3155.53,2023-10-05,7487
2625,Elizabeth_Baker,41,Female,Houston,Current,5210.78,2002-05-24,2023-09-05,4207.88,Approved,4987.36,1485.29,2023-09-24,8912
2626,Matthew_Rodriguez,27,Female,Nashville,Current,2637.07,2008-03-13,2023-11-15,1075.33,Closed,9517.85,2545.29,2023-01-26,2585
2627,Mary_Gonzalez,35,Other,Milwaukee,Savings,2695.36,2016-05-20,2023-10-02,4852.61,Rejected,2203.11,1518.67,2023-05-05,9138
2628,Matthew_Anderson,62,Other,Nashville,Current,8787.72,2009-12-30,2023-02-08,4161.06,Approved,7359.01,2178.3,2023-04-26,484
2629,Steven_Clark,26,Male,Omaha,Savings,3183.84,2015-11-03,2023-04-14,1345.4,Rejected,2908.85,1157.19,2023-04-30,3573
2630,Margaret_Anderson,44,Other,Boston,Current,330.98,2003-08-13,2023-03-24,550.01,Approved,3168.18,413.19,2023-12-11,8802
2631,Donald_Ramirez,36,Other,Colorado Springs,Current,5442.92,2011-01-03,2023-07-19,856.08,Rejected,6747.88,3114.69,2023-11-15,7985
2632,Susan_Torres,53,Female,Charlotte,Current,9711.54,2007-04-29,2023-04-15,1218.59,Approved,2177.9,4378.78,2023-12-06,4820
2633,James_Jackson,20,Female,Sacramento,Current,883.05,2007-04-15,2023-06-28,1196.36,Closed,4489.06,2805.86,2023-05-23,1018
2634,Melissa_Sanchez,55,Male,Atlanta,Current,2934.37,2015-03-19,2023-03-01,91.23,Rejected,4421.88,2323.46,2023-07-25,5180
2635,Jessica_Sanchez,26,Female,Louisville,Current,4748.08,2020-11-30,2023-09-13,3579.36,Rejected,5097.86,136.54,2023-03-30,256
2636,Melissa_Harris,27,Female,Columbus,Savings,8321.75,2000-10-01,2023-12-04,4885.56,Rejected,3866.51,2457.21,2023-12-19,5860
2637,Michael_Sanchez,26,Female,Houston,Savings,2762.06,2008-08-02,2023-07-25,1439.31,Rejected,3460.32,3681.33,2023-05-07,8148
